duplicate_name_ja,occurrence_count,name_en,source_architect_id,source_line
"日建設計",109,"NIKKEN SEKKEI",17,17
"日建設計",109,"NIKKEN SEKKEI",152,121
"日建設計",109,"NIKKEN SEKKEI, TOKYO",380,236
"日建設計",109,"NIKKEN SEKKEI",542,303
"日建設計",109,"NIKKEN SEKKEI, TOKYO",875,435
"日建設計",109,"NIKKEN SEKKEI, TOKYO",1155,554
"日建設計",109,"NIKKEN SEKKEI, TOKYO",1458,687
"日建設計",109,"NIKKEN SEKKEI, TOKYO",1551,720
"日建設計",109,"NIKKEN SEKKEI",1743,815
"日建設計",109,"NIKKEN SEKKEI",2374,1073
"日建設計",109,"NIKKEN SEKKEI",2476,1109
"日建設計",109,"NIKKEN SEKKEI",2637,1168
"日建設計",109,"NIKKEN SEKKEI",2796,1224
"日建設計",109,"NIKKEN SEKKEI",2954,1284
"日建設計",109,"NIKKEN SEKKEI",3644,1568
"日建設計",109,"NIKKEN SEKKEI",3680,1581
"日建設計",109,"NIKKEN SEKKEI",3691,1585
"日建設計",109,"NIKKEN SEKKEI",3765,1617
"日建設計",109,"NIKKEN SEKKEI",4110,1791
"日建設計",109,"NIKKEN SEKKEI",4266,1845
"日建設計",109,"NIKKEN SEKKEI",4267,1846
"日建設計",109,"NIKKEN SEKKEI",4316,1866
"日建設計",109,"NIKKEN SEKKEI",4330,1872
"日建設計",109,"NIKKEN SEKKEI",4398,1892
"日建設計",109,"NIKKEN SEKKEI",4542,1947
"日建設計",109,"NIKKEN SEKKEI",4707,2016
"日建設計",109,"NIKKEN SEKKEI",4745,2028
"日建設計",109,"NIKKEN SEKKEI",4777,2041
"日建設計",109,"NIKKEN SEKKEI",4845,2075
"日建設計",109,"NIKKEN SEKKEI",4846,2076
"日建設計",109,"NIKKEN SEKKEI",4973,2148
"日建設計",109,"NIKKEN SEKKEI",5077,2190
"日建設計",109,"NIKKEN SEKKEI",5088,2196
"日建設計",109,"NIKKEN SEKKEI",5195,2249
"日建設計",109,"NIKKEN SEKKEI",5234,2270
"日建設計",109,"NIKKEN SEKKEI",5277,2295
"日建設計",109,"NIKKEN SEKKEI",5372,2340
"日建設計",109,"NIKKEN SEKKEI",5477,2394
"日建設計",109,"NIKKEN SEKKEI",5667,2486
"日建設計",109,"NIKKEN SEKKEI",5757,2535
"日建設計",109,"NIKKEN SEKKEI",5825,2574
"日建設計",109,"NIKKEN SEKKEI",5915,2615
"日建設計",109,"NIKKEN SEKKEI",6037,2682
"日建設計",109,"NIKKEN SEKKEI",6288,2803
"日建設計",109,"NIKKEN SEKKEI",6483,2894
"日建設計",109,"NIKKEN SEKKEI",6500,2908
"日建設計",109,"NIKKEN SEKKEI",6523,2920
"日建設計",109,"NIKKEN SEKKEI",6664,2994
"日建設計",109,"NIKKEN SEKKEI",6665,2995
"日建設計",109,"NIKKEN SEKKEI",6696,3011
"日建設計",109,"NIKKEN SEKKEI",6736,3027
"日建設計",109,"NIKKEN SEKKEI",6811,3055
"日建設計",109,"NIKKEN SEKKEI",6911,3109
"日建設計",109,"NIKKEN SEKKEI",6914,3111
"日建設計",109,"NIKKEN SEKKEI",6917,3114
"日建設計",109,"NIKKEN SEKKEI",7010,3157
"日建設計",109,"NIKKEN SEKKEI",7027,3166
"日建設計",109,"NIKKEN SEKKEI",7028,3167
"日建設計",109,"NIKKEN SEKKEI",7426,3358
"日建設計",109,"NIKKEN SEKKEI",7555,3422
"日建設計",109,"NIKKEN SEKKEI",7606,3457
"日建設計",109,"NIKKEN SEKKEI",7696,3510
"日建設計",109,"NIKKEN SEKKEI",7734,3529
"日建設計",109,"NIKKEN SEKKEI",7735,3530
"日建設計",109,"NIKKEN SEKKEI",7755,3540
"日建設計",109,"NIKKEN SEKKEI",7879,3597
"日建設計",109,"NIKKEN SEKKEI",7900,3606
"日建設計",109,"NIKKEN SEKKEI",7970,3654
"日建設計",109,"NIKKEN SEKKEI",8024,3680
"日建設計",109,"NIKKEN SEKKEI",8083,3705
"日建設計",109,"NIKKEN SEKKEI",8085,3707
"日建設計",109,"NIKKEN SEKKEI",8116,3728
"日建設計",109,"NIKKEN SEKKEI",8169,3757
"日建設計",109,"NIKKEN SEKKEI",8238,3796
"日建設計",109,"NIKKEN SEKKEI",8280,3815
"日建設計",109,"NIKKEN SEKKEI",8281,3816
"日建設計",109,"NIKKEN SEKKEI",8312,3836
"日建設計",109,"NIKKEN SEKKEI",8351,3858
"日建設計",109,"NIKKEN SEKKEI",8402,3884
"日建設計",109,"NIKKEN SEKKEI",8411,3889
"日建設計",109,"NIKKEN SEKKEI",8470,3923
"日建設計",109,"NIKKEN SEKKEI",8510,3946
"日建設計",109,"NIKKEN SEKKEI",8580,3981
"日建設計",109,"NIKKEN SEKKEI",8609,4002
"日建設計",109,"NIKKEN SEKKEI",8679,4039
"日建設計",109,"NIKKEN SEKKEI",8696,4047
"日建設計",109,"NIKKEN SEKKEI",8727,4061
"日建設計",109,"NIKKEN SEKKEI",8739,4068
"日建設計",109,"NIKKEN SEKKEI",8832,4122
"日建設計",109,"NIKKEN SEKKEI",8836,4124
"日建設計",109,"NIKKEN SEKKEI",8860,4135
"日建設計",109,"NIKKEN SEKKEI",8881,4145
"日建設計",109,"NIKKEN SEKKEI",8985,4207
"日建設計",109,"NIKKEN SEKKEI",9071,4258
"日建設計",109,"NIKKEN SEKKEI",9163,4312
"日建設計",109,"NIKKEN SEKKEI",9239,4359
"日建設計",109,"NIKKEN SEKKEI",9281,4389
"日建設計",109,"NIKKEN SEKKEI",9339,4422
"日建設計",109,"NIKKEN SEKKEI",9341,4424
"日建設計",109,"NIKKEN SEKKEI",9351,4432
"日建設計",109,"NIKKEN SEKKEI",9509,4532
"日建設計",109,"NIKKEN SEKKEI",9705,4642
"日建設計",109,"NIKKEN SEKKEI",9753,4667
"日建設計",109,"NIKKEN SEKKEI",9887,4742
"日建設計",109,"NIKKEN SEKKEI",10016,4813
"日建設計",109,"NIKKEN SEKKEI",10046,4828
"日建設計",109,"NIKKEN SEKKEI",10115,4860
"日建設計",109,"NIKKEN SEKKEI",10167,4892
"日建設計",109,"NIKKEN SEKKEI",10168,4893
"竹中工務店",99,"TAKENAKA CORPORATION",8,9
"竹中工務店",99,"TAKENAKA CORPORATION",380,236
"竹中工務店",99,"TAKENAKA CORPORATION",663,351
"竹中工務店",99,"TAKENAKA CORPORATION",1278,606
"竹中工務店",99,"TAKENAKA CORPORATION",1755,823
"竹中工務店",99,"TAKENAKA CORPORATION",1780,833
"竹中工務店",99,"TAKENAKA CORPORATION",2254,1020
"竹中工務店",99,"TAKENAKA CORPORATION",2374,1073
"竹中工務店",99,"TAKENAKA CORPORATION",2439,1095
"竹中工務店",99,"TAKENAKA CORPORATION",2503,1120
"竹中工務店",99,"TAKENAKA CORPORATION",2539,1133
"竹中工務店",99,"TAKENAKA CORPORATION",3055,1324
"竹中工務店",99,"TAKENAKA CORPORATION",3249,1405
"竹中工務店",99,"TAKENAKA CORPORATION",3308,1437
"竹中工務店",99,"TAKENAKA CORPORATION",3313,1442
"竹中工務店",99,"TAKENAKA CORPORATION",3429,1486
"竹中工務店",99,"TAKENAKA CORPORATION",3585,1543
"竹中工務店",99,"TAKENAKA CORPORATION",3861,1669
"竹中工務店",99,"TAKENAKA CORPORATION",3880,1678
"竹中工務店",99,"TAKENAKA CORPORATION",4316,1866
"竹中工務店",99,"TAKENAKA CORPORATION",4411,1896
"竹中工務店",99,"TAKENAKA CORPORATION",4439,1905
"竹中工務店",99,"TAKENAKA CORPORATION",4567,1962
"竹中工務店",99,"TAKENAKA CORPORATION",5087,2195
"竹中工務店",99,"TAKENAKA CORPORATION",5150,2230
"竹中工務店",99,"TAKENAKA CORPORATION",5191,2247
"竹中工務店",99,"TAKENAKA CORPORATION",5618,2463
"竹中工務店",99,"TAKENAKA CORPORATION",5696,2500
"竹中工務店",99,"TAKENAKA CORPORATION",5822,2572
"竹中工務店",99,"TAKENAKA CORPORATION",5840,2582
"竹中工務店",99,"TAKENAKA CORPORATION",6025,2674
"竹中工務店",99,"TAKENAKA CORPORATION",6072,2702
"竹中工務店",99,"TAKENAKA CORPORATION",6154,2744
"竹中工務店",99,"TAKENAKA CORPORATION",6242,2784
"竹中工務店",99,"TAKENAKA CORPORATION",6379,2836
"竹中工務店",99,"TAKENAKA CORPORATION",6411,2856
"竹中工務店",99,"TAKENAKA CORPORATION",6492,2900
"竹中工務店",99,"TAKENAKA CORPORATION",6536,2926
"竹中工務店",99,"TAKENAKA CORPORATION",6537,2927
"竹中工務店",99,"TAKENAKA CORPORATION",6605,2965
"竹中工務店",99,"TAKENAKA CORPORATION",6615,2970
"竹中工務店",99,"TAKENAKA CORPORATION",6644,2984
"竹中工務店",99,"TAKENAKA CORPORATION",6670,2998
"竹中工務店",99,"TAKENAKA CORPORATION",6728,3021
"竹中工務店",99,"TAKENAKA CORPORATION",6733,3025
"竹中工務店",99,"TAKENAKA CORPORATION",6828,3061
"竹中工務店",99,"TAKENAKA CORPORATION",6847,3071
"竹中工務店",99,"TAKENAKA CORPORATION",6952,3127
"竹中工務店",99,"TAKENAKA CORPORATION",6964,3136
"竹中工務店",99,"TAKENAKA CORPORATION",7257,3279
"竹中工務店",99,"TAKENAKA CORPORATION",7289,3296
"竹中工務店",99,"TAKENAKA CORPORATION",7365,3333
"竹中工務店",99,"TAKENAKA CORPORATION",7399,3345
"竹中工務店",99,"TAKENAKA CORPORATION",7508,3404
"竹中工務店",99,"TAKENAKA CORPORATION",7619,3464
"竹中工務店",99,"TAKENAKA CORPORATION",7767,3549
"竹中工務店",99,"TAKENAKA CORPORATION",7817,3570
"竹中工務店",99,"TAKENAKA CORPORATION",7840,3578
"竹中工務店",99,"TAKENAKA CORPORATION",7920,3619
"竹中工務店",99,"TAKENAKA CORPORATION",7934,3631
"竹中工務店",99,"TAKENAKA CORPORATION",7939,3634
"竹中工務店",99,"TAKENAKA CORPORATION",8097,3716
"竹中工務店",99,"TAKENAKA CORPORATION",8101,3719
"竹中工務店",99,"TAKENAKA CORPORATION",8158,3752
"竹中工務店",99,"TAKENAKA CORPORATION",8180,3764
"竹中工務店",99,"TAKENAKA CORPORATION",8211,3776
"竹中工務店",99,"TAKENAKA CORPORATION",8250,3799
"竹中工務店",99,"TAKENAKA CORPORATION",8311,3835
"竹中工務店",99,"TAKENAKA CORPORATION",8352,3859
"竹中工務店",99,"TAKENAKA CORPORATION",8527,3955
"竹中工務店",99,"TAKENAKA CORPORATION",8531,3958
"竹中工務店",99,"TAKENAKA CORPORATION",8566,3976
"竹中工務店",99,"TAKENAKA CORPORATION",8777,4090
"竹中工務店",99,"TAKENAKA CORPORATION",8815,4111
"竹中工務店",99,"TAKENAKA CORPORATION",8816,4112
"竹中工務店",99,"TAKENAKA CORPORATION",8833,4123
"竹中工務店",99,"TAKENAKA CORPORATION",8973,4201
"竹中工務店",99,"TAKENAKA CORPORATION",9113,4283
"竹中工務店",99,"TAKENAKA CORPORATION",9121,4288
"竹中工務店",99,"TAKENAKA CORPORATION",9192,4329
"竹中工務店",99,"TAKENAKA CORPORATION",9239,4359
"竹中工務店",99,"TAKENAKA CORPORATION",9311,4408
"竹中工務店",99,"TAKENAKA CORPORATION",9313,4410
"竹中工務店",99,"TAKENAKA CORPORATION",9339,4422
"竹中工務店",99,"TAKENAKA CORPORATION",9347,4428
"竹中工務店",99,"TAKENAKA CORPORATION",9399,4462
"竹中工務店",99,"TAKENAKA CORPORATION",9408,4469
"竹中工務店",99,"TAKENAKA CORPORATION",9419,4477
"竹中工務店",99,"TAKENAKA CORPORATION",9467,4509
"竹中工務店",99,"TAKENAKA CORPORATION",9479,4517
"竹中工務店",99,"TAKENAKA CORPORATION",9648,4609
"竹中工務店",99,"TAKENAKA CORPORATION",9668,4622
"竹中工務店",99,"TAKENAKA CORPORATION",9716,4648
"竹中工務店",99,"TAKENAKA CORPORATION",9888,4743
"竹中工務店",99,"TAKENAKA CORPORATION",9908,4757
"竹中工務店",99,"TAKENAKA CORPORATION",9934,4771
"竹中工務店",99,"TAKENAKA CORPORATION",10016,4813
"竹中工務店",99,"TAKENAKA CORPORATION",10071,4842
"竹中工務店",99,"TAKENAKA CORPORATION",10135,4869
"日本設計",80,"NIHON SEKKEI",2608,1159
"日本設計",80,"NIHON SEKKEI",2731,1206
"日本設計",80,"NIHON SEKKEI",2825,1232
"日本設計",80,"NIHON SEKKEI",2955,1285
"日本設計",80,"NIHON SEKKEI",3074,1331
"日本設計",80,"NIHON SEKKEI",3214,1393
"日本設計",80,"NIHON SEKKEI",3548,1525
"日本設計",80,"NIHON SEKKEI",3595,1549
"日本設計",80,"NIHON SEKKEI",3862,1670
"日本設計",80,"NIHON SEKKEI",3880,1678
"日本設計",80,"NIHON SEKKEI",4029,1755
"日本設計",80,"NIHON SEKKEI",4598,1976
"日本設計",80,"NIHON SEKKEI",4709,2017
"日本設計",80,"NIHON SEKKEI",4745,2028
"日本設計",80,"NIHON SEKKEI",4822,2062
"日本設計",80,"NIHON SEKKEI",4940,2122
"日本設計",80,"NIHON SEKKEI",5217,2260
"日本設計",80,"NIHON SEKKEI",5264,2287
"日本設計",80,"NIHON SEKKEI",5309,2312
"日本設計",80,"NIHON SEKKEI",5437,2371
"日本設計",80,"NIHON SEKKEI",5533,2419
"日本設計",80,"NIHON SEKKEI",5641,2471
"日本設計",80,"NIHON SEKKEI",5695,2499
"日本設計",80,"NIHON SEKKEI",5742,2528
"日本設計",80,"NIHON SEKKEI",5758,2536
"日本設計",80,"NIHON SEKKEI",5862,2589
"日本設計",80,"NIHON SEKKEI",5876,2595
"日本設計",80,"NIHON SEKKEI",6009,2662
"日本設計",80,"NIHON SEKKEI",6030,2679
"日本設計",80,"NIHON SEKKEI",6099,2718
"日本設計",80,"NIHON SEKKEI",6118,2727
"日本設計",80,"NIHON SEKKEI",6190,2761
"日本設計",80,"NIHON SEKKEI",6286,2801
"日本設計",80,"NIHON SEKKEI",6357,2826
"日本設計",80,"NIHON SEKKEI",6363,2830
"日本設計",80,"NIHON SEKKEI",6400,2851
"日本設計",80,"NIHON SEKKEI",6442,2875
"日本設計",80,"NIHON SEKKEI",6463,2884
"日本設計",80,"NIHON SEKKEI",6595,2960
"日本設計",80,"NIHON SEKKEI",6733,3025
"日本設計",80,"NIHON SEKKEI",7027,3166
"日本設計",80,"NIHON SEKKEI",7029,3168
"日本設計",80,"NIHON SEKKEI",7092,3198
"日本設計",80,"NIHON SEKKEI",7205,3246
"日本設計",80,"NIHON SEKKEI",7312,3308
"日本設計",80,"NIHON SEKKEI",7506,3403
"日本設計",80,"NIHON SEKKEI",7735,3530
"日本設計",80,"NIHON SEKKEI",7809,3565
"日本設計",80,"NIHON SEKKEI",7878,3596
"日本設計",80,"NIHON SEKKEI",7929,3627
"日本設計",80,"NIHON SEKKEI",7933,3630
"日本設計",80,"NIHON SEKKEI",8164,3756
"日本設計",80,"NIHON SEKKEI",8172,3758
"日本設計",80,"NIHON SEKKEI",8175,3760
"日本設計",80,"NIHON SEKKEI",8278,3814
"日本設計",80,"NIHON SEKKEI",8341,3852
"日本設計",80,"NIHON SEKKEI",8363,3863
"日本設計",80,"NIHON SEKKEI",8531,3958
"日本設計",80,"NIHON SEKKEI",8581,3982
"日本設計",80,"NIHON SEKKEI",8595,3992
"日本設計",80,"NIHON SEKKEI",8617,4006
"日本設計",80,"NIHON SEKKEI",8653,4022
"日本設計",80,"NIHON SEKKEI",8740,4069
"日本設計",80,"NIHON SEKKEI",8755,4074
"日本設計",80,"NIHON SEKKEI",8817,4113
"日本設計",80,"NIHON SEKKEI",8968,4197
"日本設計",80,"NIHON SEKKEI",8973,4201
"日本設計",80,"NIHON SEKKEI",8984,4206
"日本設計",80,"NIHON SEKKEI",9022,4233
"日本設計",80,"NIHON SEKKEI",9037,4239
"日本設計",80,"NIHON SEKKEI",9348,4429
"日本設計",80,"NIHON SEKKEI",9349,4430
"日本設計",80,"NIHON SEKKEI",9420,4478
"日本設計",80,"NIHON SEKKEI",9594,4574
"日本設計",80,"NIHON SEKKEI",9716,4648
"日本設計",80,"NIHON SEKKEI",9718,4650
"日本設計",80,"NIHON SEKKEI",9888,4743
"日本設計",80,"NIHON SEKKEI",9897,4749
"日本設計",80,"NIHON SEKKEI",10100,4856
"日本設計",80,"NIHON SEKKEI",10168,4893
"清水建設",59,"SHIMIZU CORPORATION",113,94
"清水建設",59,"SHIMIZU CORPORATION",2727,1203
"清水建設",59,"SHIMIZU CORPORATION",2813,1227
"清水建設",59,"SHIMIZU CORPORATION",2862,1248
"清水建設",59,"SHIMIZU CORPORATION",3024,1310
"清水建設",59,"SHIMIZU CORPORATION",3044,1318
"清水建設",59,"SHIMIZU CORPORATION",3506,1512
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",3509,1513
"清水建設",59,"SHIMIZU CORPORATION",3587,1544
"清水建設",59,"SHIMIZU CORPORATION",3708,1593
"清水建設",59,"SHIMIZU CORPORATION",3744,1608
"清水建設",59,"SHIMIZU CORPORATION",3941,1708
"清水建設",59,"SHIMIZU CORPORATION",4010,1744
"清水建設",59,"SHIMIZU CORPORATION",4103,1786
"清水建設",59,"SHIMIZU CORPORATION",4110,1791
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",4403,1894
"清水建設",59,"SHIMIZU CORPORATION",4492,1927
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",5056,2179
"清水建設",59,"SHIMIZU CORPORATION",5193,2248
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",5344,2329
"清水建設",59,"SHIMIZU CORPORATION",5652,2479
"清水建設",59,"SHIMIZU CORPORATION",5653,2480
"清水建設",59,"SHIMIZU CORPORATION",6017,2669
"清水建設",59,"SHIMIZU CORPORATION",6157,2746
"清水建設",59,"SHIMIZU CORPORATION",6399,2850
"清水建設",59,"SHIMIZU CORPORATION",6448,2879
"清水建設",59,"SHIMIZU CORPORATION",6523,2920
"清水建設",59,"SHIMIZU CORPORATION",6570,2947
"清水建設",59,"SHIMIZU CORPORATION",6627,2977
"清水建設",59,"SHIMIZU CORPORATION",6711,3015
"清水建設",59,"SHIMIZU CORPORATION",6829,3062
"清水建設",59,"SHIMIZU CORPORATION",6850,3073
"清水建設",59,"SHIMIZU CORPORATION",7027,3166
"清水建設",59,"SHIMIZU CORPORATION",7029,3168
"清水建設",59,"SHIMIZU CORPORATION",7034,3172
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",7294,3299
"清水建設",59,"SHIMIZU CORPORATION DESIGN DIVISION",7331,3315
"清水建設",59,"SHIMIZU CORPORATION",7380,3338
"清水建設",59,"SHIMIZU CORPORATION",7730,3528
"清水建設",59,"SHIMIZU CORPORATION",7784,3556
"清水建設",59,"SHIMIZU CORPORATION",7810,3566
"清水建設",59,"SHIMIZU CORPORATION",7878,3596
"清水建設",59,"SHIMIZU CORPORATION",7933,3630
"清水建設",59,"SHIMIZU CORPORATION",7968,3652
"清水建設",59,"SHIMIZU CORPORATION",8083,3705
"清水建設",59,"SHIMIZU CORPORATION",8084,3706
"清水建設",59,"SHIMIZU CORPORATION",8133,3737
"清水建設",59,"SHIMIZU CORPORATION",8178,3762
"清水建設",59,"SHIMIZU CORPORATION",8393,3878
"清水建設",59,"SHIMIZU CORPORATION",8757,4076
"清水建設",59,"SHIMIZU CORPORATION",8924,4171
"清水建設",59,"SHIMIZU CORPORATION",8970,4199
"清水建設",59,"SHIMIZU CORPORATION",9053,4247
"清水建設",59,"SHIMIZU CORPORATION",9274,4383
"清水建設",59,"SHIMIZU CORPORATION",9443,4493
"清水建設",59,"SHIMIZU CORPORATION",9753,4667
"清水建設",59,"SHIMIZU CORPORATION",9797,4689
"清水建設",59,"SHIMIZU CORPORATION",9880,4738
"清水建設",59,"SHIMIZU CORPORATION",10046,4828
"大成建設",58,"TAISEI CORPORATION",47,45
"大成建設",58,"TAISEI CORPORATION",170,133
"大成建設",58,"TAISEI CORPORATION",663,351
"大成建設",58,"TAISEI CORPORATION",3025,1311
"大成建設",58,"TAISEI CORPORATION",3215,1394
"大成建設",58,"TAISEI CORPORATION",3708,1593
"大成建設",58,"TAISEI CORPORATION",4209,1822
"大成建設",58,"TAISEI CORPORATION",4354,1880
"大成建設",58,"TAISEI CORPORATION",4355,1881
"大成建設",58,"TAISEI CORPORATION",4361,1883
"大成建設",58,"TAISEI CORPORATION",4541,1946
"大成建設",58,"TAISEI CORPORATION",4928,2117
"大成建設",58,"TAISEI CORPORATION",5088,2196
"大成建設",58,"TAISEI CORPORATION",5233,2269
"大成建設",58,"TAISEI CORPORATION",5304,2309
"大成建設",58,"TAISEI CORPORATION",5738,2526
"大成建設",58,"TAISEI CORPORATION",5760,2538
"大成建設",58,"TAISEI CORPORATION",5824,2573
"大成建設",58,"TAISEI CORPORATION",6044,2687
"大成建設",58,"TAISEI CORPORATION",6045,2688
"大成建設",58,"TAISEI CORPORATION",6092,2713
"大成建設",58,"TAISEI CORPORATION",6105,2720
"大成建設",58,"TAISEI CORPORATION",6118,2727
"大成建設",58,"TAISEI CORPORATION",6397,2848
"大成建設",58,"TAISEI CORPORATION",6402,2852
"大成建設",58,"TAISEI CORPORATION",6594,2959
"大成建設",58,"TAISEI CORPORATION",6605,2965
"大成建設",58,"TAISEI CORPORATION",6736,3027
"大成建設",58,"TAISEI CORPORATION",7188,3235
"大成建設",58,"TAISEI CORPORATION",7265,3285
"大成建設",58,"TAISEI CORPORATION",7416,3355
"大成建設",58,"TAISEI CORPORATION",7465,3381
"大成建設",58,"TAISEI CORPORATION",7528,3412
"大成建設",58,"TAISEI CORPORATION",7825,3573
"大成建設",58,"TAISEI CORPORATION",7978,3658
"大成建設",58,"TAISEI CORPORATION",8164,3756
"大成建設",58,"TAISEI CORPORATION",8174,3759
"大成建設",58,"TAISEI CORPORATION",8212,3777
"大成建設",58,"TAISEI CORPORATION",8270,3808
"大成建設",58,"TAISEI CORPORATION",8399,3882
"大成建設",58,"TAISEI CORPORATION",8484,3930
"大成建設",58,"TAISEI CORPORATION",8595,3992
"大成建設",58,"TAISEI CORPORATION",8617,4006
"大成建設",58,"TAISEI CORPORATION",8696,4047
"大成建設",58,"TAISEI CORPORATION",8777,4090
"大成建設",58,"TAISEI CORPORATION",8817,4113
"大成建設",58,"TAISEI CORPORATION",8830,4121
"大成建設",58,"TAISEI CORPORATION",8968,4197
"大成建設",58,"TAISEI CORPORATION",8971,4200
"大成建設",58,"TAISEI CORPORATION",9188,4325
"大成建設",58,"TAISEI CORPORATION",9338,4421
"大成建設",58,"TAISEI CORPORATION",9349,4430
"大成建設",58,"TAISEI CORPORATION",9351,4432
"大成建設",58,"TAISEI CORPORATION",9450,4498
"大成建設",58,"TAISEI CORPORATION",9468,4510
"大成建設",58,"TAISEI CORPORATION",9657,4615
"大成建設",58,"TAISEI CORPORATION",9903,4754
"大成建設",58,"TAISEI CORPORATION",9972,4789
"設計共同体",47,"JV",3540,1521
"設計共同体",47,"JV",4020,1749
"設計共同体",47,"JV",4354,1880
"設計共同体",47,"JV",5369,2338
"設計共同体",47,"JV",5388,2348
"設計共同体",47,"JV",5743,2529
"設計共同体",47,"JV",5897,2606
"設計共同体",47,"JV",6021,2672
"設計共同体",47,"JV",6022,2673
"設計共同体",47,"JV",6046,2689
"設計共同体",47,"JV",6190,2761
"設計共同体",47,"JV",6492,2900
"設計共同体",47,"JV",6680,3001
"設計共同体",47,"JV",6845,3070
"設計共同体",47,"DESIGN JOINT VENTURE",6954,3129
"設計共同体",47,"JV",7118,3213
"設計共同体",47,"JV",7182,3233
"設計共同体",47,"JV",7242,3272
"設計共同体",47,"JOINT VENTURE FOR ARCHITECTURAL DESIGN WORK",7312,3308
"設計共同体",47,"JV",7758,3543
"設計共同体",47,"JV",7915,3615
"設計共同体",47,"JV",7929,3627
"設計共同体",47,"JV",8066,3697
"設計共同体",47,"JV",8099,3717
"設計共同体",47,"JV",8293,3823
"設計共同体",47,"JV",8358,3862
"設計共同体",47,"JV",8363,3863
"設計共同体",47,"JV",8396,3880
"設計共同体",47,"JV",8399,3882
"設計共同体",47,"DESIGN COMMUNITY",8480,3929
"設計共同体",47,"JV",8596,3993
"設計共同体",47,"JV",8765,4083
"設計共同体",47,"JV",9071,4258
"設計共同体",47,"JV",9143,4300
"設計共同体",47,"JV",9144,4301
"設計共同体",47,"JV",9154,4306
"設計共同体",47,"JV",9166,4314
"設計共同体",47,"JV",9384,4451
"設計共同体",47,"JV",9403,4465
"設計共同体",47,"JV",9439,4490
"設計共同体",47,"JV",9600,4579
"設計共同体",47,"JV",9611,4588
"設計共同体",47,"JV",9808,4695
"設計共同体",47,"DESIGN PARTNERSHIP",9948,4777
"設計共同体",47,"JV",9956,4780
"設計共同体",47,"JV",10073,4844
"設計共同体",47,"JV",10127,4865
"大林組",46,"OBAYASHI CORPORATION",121,101
"大林組",46,"OBAYASHI CORPORATION",2254,1020
"大林組",46,"OBAYASHI CORPORATION",2814,1228
"大林組",46,"OBAYASHI CORPORATION",2876,1257
"大林組",46,"OBAYASHI CORPORATION",3059,1325
"大林組",46,"OBAYASHI CORPORATION",3201,1385
"大林組",46,"OBAYASHI CORPORATION",3225,1399
"大林組",46,"OBAYASHI CORPORATION",3727,1599
"大林組",46,"OBAYASHI CORPORATION",3859,1668
"大林組",46,"OBAYASHI CORPORATION",4110,1791
"大林組",46,"OBAYASHI CORPORATION",4316,1866
"大林組",46,"OBAYASHI CORPORATION",4709,2017
"大林組",46,"OBAYASHI CORPORATION",4846,2076
"大林組",46,"OBAYASHI CORPORATION",5239,2274
"大林組",46,"OBAYASHI CORPORATION",5370,2339
"大林組",46,"OBAYASHI CORPORATION",5477,2394
"大林組",46,"OBAYASHI CORPORATION",5862,2589
"大林組",46,"OBAYASHI CORPORATION",5940,2627
"大林組",46,"OBAYASHI CORPORATION",6018,2670
"大林組",46,"OBAYASHI CORPORATION",6270,2795
"大林組",46,"OBAYASHI CORPORATION",6444,2877
"大林組",46,"OBAYASHI CORPORATION",6521,2918
"大林組",46,"OBAYASHI CORPORATION",6673,2999
"大林組",46,"OBAYASHI CORPORATION",7010,3157
"大林組",46,"OBAYASHI CORPORATION",7012,3158
"大林組",46,"OBAYASHI CORPORATION",7379,3337
"大林組",46,"OBAYASHI CORPORATION",7734,3529
"大林組",46,"OBAYASHI CORPORATION",7737,3532
"大林組",46,"OBAYASHI CORPORATION",7753,3539
"大林組",46,"OBAYASHI CORPORATION",7773,3551
"大林組",46,"OBAYASHI CORPORATION",8209,3775
"大林組",46,"OBAYASHI CORPORATION",8726,4060
"大林組",46,"OBAYASHI CORPORATION",8728,4062
"大林組",46,"OBAYASHI CORPORATION",8740,4069
"大林組",46,"OBAYASHI CORPORATION",8764,4082
"大林組",46,"OBAYASHI CORPORATION",8974,4202
"大林組",46,"OBAYASHI CORPORATION",9241,4361
"大林組",46,"OBAYASHI CORPORATION",9274,4383
"大林組",46,"OBAYASHI CORPORATION",9340,4423
"大林組",46,"OBAYASHI CORPORATION",9341,4424
"大林組",46,"OBAYASHI CORPORATION",9500,4529
"大林組",46,"OBAYASHI CORPORATION",9615,4591
"大林組",46,"OBAYASHI CORPORATION",9616,4592
"大林組",46,"OBAYASHI CORPORATION",9902,4753
"大林組",46,"OBAYASHI CORPORATION",10016,4813
"大林組",46,"OBAYASHI CORPORATION",10098,4854
"設計共同企業体",46,"DESIGN JOINT VENTURE",467,275
"設計共同企業体",46,"DESIGN JOINT VENTURE",1749,818
"設計共同企業体",46,"DESIGN JOINT VENTURE",1949,903
"設計共同企業体",46,"DESIGN J.V.",2677,1179
"設計共同企業体",46,"JV",2728,1204
"設計共同企業体",46,"JV",3143,1360
"設計共同企業体",46,"JV",3172,1372
